 ,Label,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret
2629,untitled3_green_thresh.tif:Green,4.340E-4,37.844,7.271,0.059,37.833,7.260,0.021,0.021,0.024,0.024,0.000,0.029,0,3632,697,135.000,0.021
2630,untitled3_green_thresh.tif:Green,4.340E-4,11.760,7.289,0.094,11.740,7.281,0.042,0.021,0.041,0.013,17.609,0.047,0,1127,701,26.565,0.020
2631,untitled3_green_thresh.tif:Green,4.340E-4,32.083,7.302,0.059,32.073,7.292,0.021,0.021,0.024,0.024,0.000,0.029,0,3079,700,135.000,0.021
2632,untitled3_green_thresh.tif:Green,4.340E-4,21.219,7.312,0.059,21.208,7.302,0.021,0.021,0.024,0.024,0.000,0.029,0,2036,701,135.000,0.021
2633,untitled3_green_thresh.tif:Green,4.340E-4,29.896,7.422,0.086,29.875,7.417,0.042,0.010,0.047,0.012,0.000,0.043,0,2868,712,165.964,0.010
2634,untitled3_green_thresh.tif:Green,4.340E-4,29.823,7.521,0.059,29.812,7.510,0.021,0.021,0.024,0.024,0.000,0.029,0,2862,721,135.000,0.021
2635,untitled3_green_thresh.tif:Green,4.340E-4,37.990,7.521,0.059,37.979,7.510,0.021,0.021,0.024,0.024,0.000,0.029,0,3646,721,135.000,0.021
2636,untitled3_green_thresh.tif:Green,4.340E-4,15.615,7.870,0.086,15.594,7.865,0.042,0.010,0.047,0.012,0.000,0.043,0,1497,755,165.964,0.010
2637,untitled3_green_thresh.tif:Green,4.340E-4,18.708,7.948,0.059,18.698,7.938,0.021,0.021,0.024,0.024,0.000,0.029,0,1795,762,135.000,0.021
2638,untitled3_green_thresh.tif:Green,4.340E-4,15.594,7.969,0.059,15.583,7.958,0.021,0.021,0.024,0.024,0.000,0.029,0,1496,764,135.000,0.021
2639,untitled3_green_thresh.tif:Green,4.340E-4,25.516,8.083,0.092,25.510,8.062,0.010,0.042,0.047,0.012,90.000,0.043,0,2449,774,104.036,0.010
2640,untitled3_green_thresh.tif:Green,4.340E-4,8.583,8.115,0.059,8.573,8.104,0.021,0.021,0.024,0.024,0.000,0.029,0,823,778,135.000,0.021
2641,untitled3_green_thresh.tif:Green,4.340E-4,19.031,8.135,0.059,19.021,8.125,0.021,0.021,0.024,0.024,0.000,0.029,0,1826,780,135.000,0.021
2642,untitled3_green_thresh.tif:Green,4.340E-4,30.089,8.177,0.092,30.083,8.156,0.010,0.042,0.047,0.012,90.000,0.043,0,2888,783,104.036,0.010
2643,untitled3_green_thresh.tif:Green,4.340E-4,12.034,8.211,0.080,12.021,8.198,0.021,0.031,0.033,0.017,108.435,0.038,0,1154,787,123.690,0.021
2644,untitled3_green_thresh.tif:Green,4.340E-4,8.992,8.224,0.088,8.979,8.208,0.031,0.031,0.038,0.014,39.690,0.044,0,862,791,45.000,0.022
2645,untitled3_green_thresh.tif:Green,4.340E-4,25.289,8.227,0.080,25.281,8.208,0.021,0.031,0.033,0.017,108.435,0.038,0,2427,788,123.690,0.021
2646,untitled3_green_thresh.tif:Green,4.340E-4,32.385,8.219,0.059,32.375,8.208,0.021,0.021,0.024,0.024,0.000,0.029,0,3108,788,135.000,0.021
2647,untitled3_green_thresh.tif:Green,4.340E-4,38.531,8.250,0.059,38.521,8.240,0.021,0.021,0.024,0.024,0.000,0.029,0,3698,791,135.000,0.021
2648,untitled3_green_thresh.tif:Green,4.340E-4,21.250,8.318,0.086,21.229,8.312,0.042,0.010,0.047,0.012,0.000,0.043,0,2038,798,165.964,0.010
2649,untitled3_green_thresh.tif:Green,4.340E-4,31.547,8.333,0.074,31.531,8.323,0.031,0.021,0.034,0.016,31.717,0.038,0,3027,801,33.690,0.021
2650,untitled3_green_thresh.tif:Green,4.340E-4,38.315,8.331,0.074,38.302,8.323,0.031,0.021,0.033,0.017,18.435,0.038,0,3677,801,33.690,0.021
2651,untitled3_green_thresh.tif:Green,4.340E-4,33.586,8.471,0.080,33.573,8.458,0.021,0.031,0.033,0.017,108.435,0.038,0,3223,812,123.690,0.021
2652,untitled3_green_thresh.tif:Green,4.340E-4,30.151,8.521,0.074,30.135,8.510,0.031,0.021,0.034,0.016,31.717,0.038,0,2893,819,33.690,0.021
2653,untitled3_green_thresh.tif:Green,4.340E-4,8.625,8.536,0.086,8.604,8.531,0.042,0.010,0.047,0.012,0.000,0.043,0,826,819,165.964,0.010
2654,untitled3_green_thresh.tif:Green,4.340E-4,37.208,8.542,0.059,37.198,8.531,0.021,0.021,0.024,0.024,0.000,0.029,0,3571,819,135.000,0.021
2655,untitled3_green_thresh.tif:Green,4.340E-4,31.656,8.552,0.059,31.646,8.542,0.021,0.021,0.024,0.024,0.000,0.029,0,3038,820,135.000,0.021
2656,untitled3_green_thresh.tif:Green,4.340E-4,22.458,8.562,0.059,22.448,8.552,0.021,0.021,0.024,0.024,0.000,0.029,0,2155,821,135.000,0.021
2657,untitled3_green_thresh.tif:Green,4.340E-4,13.250,8.740,0.059,13.240,8.729,0.021,0.021,0.024,0.024,0.000,0.029,0,1271,838,135.000,0.021
2658,untitled3_green_thresh.tif:Green,4.340E-4,22.161,8.771,0.092,22.156,8.750,0.010,0.042,0.047,0.012,90.000,0.043,0,2127,840,104.036,0.010
2659,untitled3_green_thresh.tif:Green,4.340E-4,30.427,8.760,0.059,30.417,8.750,0.021,0.021,0.024,0.024,0.000,0.029,0,2920,840,135.000,0.021
2660,untitled3_green_thresh.tif:Green,4.340E-4,31.633,8.758,0.080,31.615,8.750,0.031,0.021,0.033,0.017,161.565,0.038,0,3035,840,146.310,0.021
2661,untitled3_green_thresh.tif:Green,4.340E-4,25.896,8.812,0.059,25.885,8.802,0.021,0.021,0.024,0.024,0.000,0.029,0,2485,845,135.000,0.021
2662,untitled3_green_thresh.tif:Green,4.340E-4,19.810,9.034,0.080,19.802,9.021,0.021,0.031,0.033,0.017,71.565,0.038,0,1901,869,56.310,0.021
2663,untitled3_green_thresh.tif:Green,4.340E-4,37.391,9.042,0.092,37.385,9.021,0.010,0.042,0.047,0.012,90.000,0.043,0,3589,866,104.036,0.010
2664,untitled3_green_thresh.tif:Green,4.340E-4,24.214,9.062,0.092,24.208,9.042,0.010,0.042,0.047,0.012,90.000,0.043,0,2324,868,104.036,0.010
2665,untitled3_green_thresh.tif:Green,4.340E-4,20.464,9.065,0.074,20.448,9.052,0.031,0.021,0.028,0.019,0.000,0.033,0,1963,870,161.565,0.021
2666,untitled3_green_thresh.tif:Green,4.340E-4,22.479,9.062,0.059,22.469,9.052,0.021,0.021,0.024,0.024,0.000,0.029,0,2157,869,135.000,0.021
2667,untitled3_green_thresh.tif:Green,4.340E-4,32.570,9.070,0.080,32.552,9.062,0.031,0.021,0.033,0.017,161.565,0.038,0,3125,870,146.310,0.021
2668,untitled3_green_thresh.tif:Green,4.340E-4,25.388,9.138,0.080,25.375,9.125,0.021,0.031,0.033,0.017,108.435,0.038,0,2436,876,123.690,0.021
2669,untitled3_green_thresh.tif:Green,4.340E-4,7.271,9.276,0.086,7.250,9.271,0.042,0.010,0.047,0.012,0.000,0.043,0,696,890,165.964,0.010
2670,untitled3_green_thresh.tif:Green,4.340E-4,38.083,9.312,0.059,38.073,9.302,0.021,0.021,0.024,0.024,0.000,0.029,0,3655,893,135.000,0.021
2671,untitled3_green_thresh.tif:Green,4.340E-4,35.729,9.406,0.059,35.719,9.396,0.021,0.021,0.024,0.024,0.000,0.029,0,3429,902,135.000,0.021
2672,untitled3_green_thresh.tif:Green,4.340E-4,8.391,9.448,0.092,8.385,9.427,0.010,0.042,0.047,0.012,90.000,0.043,0,805,905,104.036,0.010
2673,untitled3_green_thresh.tif:Green,4.340E-4,42.297,9.552,0.092,42.292,9.531,0.010,0.042,0.047,0.012,90.000,0.043,0,4060,915,104.036,0.010
2674,untitled3_green_thresh.tif:Green,4.340E-4,25.000,9.583,0.059,24.990,9.573,0.021,0.021,0.024,0.024,0.000,0.029,0,2399,919,135.000,0.021
2675,untitled3_green_thresh.tif:Green,4.340E-4,23.049,9.596,0.080,23.042,9.583,0.021,0.031,0.033,0.017,71.565,0.038,0,2212,923,56.310,0.021
2676,untitled3_green_thresh.tif:Green,4.340E-4,5.727,9.607,0.080,5.708,9.594,0.031,0.021,0.033,0.017,18.435,0.038,0,548,923,33.690,0.021
2677,untitled3_green_thresh.tif:Green,4.340E-4,39.729,9.656,0.059,39.719,9.646,0.021,0.021,0.024,0.024,0.000,0.029,0,3813,926,135.000,0.021
2678,untitled3_green_thresh.tif:Green,4.340E-4,41.479,9.724,0.086,41.458,9.719,0.042,0.010,0.047,0.012,0.000,0.043,0,3980,933,165.964,0.010
2679,untitled3_green_thresh.tif:Green,4.340E-4,42.406,9.737,0.094,42.385,9.729,0.042,0.021,0.041,0.013,17.609,0.047,0,4069,936,26.565,0.020
2680,untitled3_green_thresh.tif:Green,4.340E-4,34.839,9.792,0.092,34.833,9.771,0.010,0.042,0.047,0.012,90.000,0.043,0,3344,938,104.036,0.010
2681,untitled3_green_thresh.tif:Green,4.340E-4,24.544,9.810,0.074,24.531,9.802,0.031,0.021,0.033,0.017,18.435,0.038,0,2355,943,33.690,0.021
2682,untitled3_green_thresh.tif:Green,4.340E-4,24.508,9.846,0.080,24.490,9.833,0.031,0.021,0.033,0.017,18.435,0.038,0,2351,946,33.690,0.021
2683,untitled3_green_thresh.tif:Green,4.340E-4,14.349,9.880,0.088,14.333,9.865,0.031,0.031,0.030,0.019,45.000,0.038,0,1376,949,33.690,0.028
2684,untitled3_green_thresh.tif:Green,4.340E-4,23.177,9.958,0.059,23.167,9.948,0.021,0.021,0.024,0.024,0.000,0.029,0,2224,955,135.000,0.021
2685,untitled3_green_thresh.tif:Green,4.340E-4,23.435,9.966,0.080,23.427,9.948,0.021,0.031,0.033,0.017,108.435,0.038,0,2249,955,123.690,0.021
2686,untitled3_green_thresh.tif:Green,4.340E-4,35.917,10.021,0.059,35.906,10.010,0.021,0.021,0.024,0.024,0.000,0.029,0,3447,961,135.000,0.021
2687,untitled3_green_thresh.tif:Green,4.340E-4,5.448,10.031,0.059,5.438,10.021,0.021,0.021,0.024,0.024,0.000,0.029,0,522,962,135.000,0.021
2688,untitled3_green_thresh.tif:Green,4.340E-4,20.667,10.104,0.059,20.656,10.094,0.021,0.021,0.024,0.024,0.000,0.029,0,1983,969,135.000,0.021
2689,untitled3_green_thresh.tif:Green,4.340E-4,41.422,10.115,0.092,41.417,10.094,0.010,0.042,0.047,0.012,90.000,0.043,0,3976,969,104.036,0.010
2690,untitled3_green_thresh.tif:Green,4.340E-4,35.729,10.214,0.080,35.719,10.198,0.021,0.031,0.034,0.016,58.283,0.038,0,3429,982,56.310,0.021
2691,untitled3_green_thresh.tif:Green,4.340E-4,26.299,10.227,0.080,26.281,10.219,0.031,0.021,0.033,0.017,161.565,0.038,0,2523,981,146.310,0.021
2692,untitled3_green_thresh.tif:Green,4.340E-4,9.109,10.344,0.074,9.094,10.333,0.031,0.021,0.034,0.016,31.717,0.038,0,873,994,33.690,0.021
2693,untitled3_green_thresh.tif:Green,4.340E-4,33.156,10.344,0.059,33.146,10.333,0.021,0.021,0.024,0.024,0.000,0.029,0,3182,992,135.000,0.021
2694,untitled3_green_thresh.tif:Green,4.340E-4,23.948,10.401,0.080,23.938,10.385,0.021,0.031,0.034,0.016,121.717,0.038,0,2298,997,123.690,0.021
2695,untitled3_green_thresh.tif:Green,4.340E-4,36.839,10.406,0.092,36.833,10.385,0.010,0.042,0.047,0.012,90.000,0.043,0,3536,997,104.036,0.010
2696,untitled3_green_thresh.tif:Green,4.340E-4,8.992,10.466,0.074,8.979,10.458,0.031,0.021,0.033,0.017,18.435,0.038,0,862,1006,33.690,0.021
2697,untitled3_green_thresh.tif:Green,4.340E-4,16.021,10.521,0.059,16.010,10.510,0.021,0.021,0.024,0.024,0.000,0.029,0,1537,1009,135.000,0.021
2698,untitled3_green_thresh.tif:Green,4.340E-4,18.010,10.547,0.086,17.990,10.542,0.042,0.010,0.047,0.012,0.000,0.043,0,1727,1012,165.964,0.010
2699,untitled3_green_thresh.tif:Green,4.340E-4,41.583,10.594,0.059,41.573,10.583,0.021,0.021,0.024,0.024,0.000,0.029,0,3991,1016,135.000,0.021
2700,untitled3_green_thresh.tif:Green,4.340E-4,8.844,10.615,0.059,8.833,10.604,0.021,0.021,0.024,0.024,0.000,0.029,0,848,1018,135.000,0.021
2701,untitled3_green_thresh.tif:Green,4.340E-4,25.453,10.677,0.092,25.448,10.656,0.010,0.042,0.047,0.012,90.000,0.043,0,2443,1023,104.036,0.010
2702,untitled3_green_thresh.tif:Green,4.340E-4,15.133,10.695,0.080,15.125,10.677,0.021,0.031,0.033,0.017,108.435,0.038,0,1452,1025,123.690,0.021
2703,untitled3_green_thresh.tif:Green,4.340E-4,8.318,10.771,0.092,8.312,10.750,0.010,0.042,0.047,0.012,90.000,0.043,0,798,1032,104.036,0.010
2704,untitled3_green_thresh.tif:Green,4.340E-4,39.802,10.771,0.059,39.792,10.760,0.021,0.021,0.024,0.024,0.000,0.029,0,3820,1033,135.000,0.021
2705,untitled3_green_thresh.tif:Green,4.340E-4,29.938,10.786,0.086,29.917,10.781,0.042,0.010,0.047,0.012,0.000,0.043,0,2872,1035,165.964,0.010
2706,untitled3_green_thresh.tif:Green,4.340E-4,5.445,10.883,0.080,5.427,10.875,0.031,0.021,0.033,0.017,161.565,0.038,0,521,1044,146.310,0.021
2707,untitled3_green_thresh.tif:Green,4.340E-4,17.576,10.930,0.080,17.562,10.917,0.031,0.021,0.033,0.017,161.565,0.038,0,1686,1048,146.310,0.021
2708,untitled3_green_thresh.tif:Green,4.340E-4,17.625,10.943,0.086,17.604,10.938,0.042,0.010,0.047,0.012,0.000,0.043,0,1690,1050,165.964,0.010
2709,untitled3_green_thresh.tif:Green,4.340E-4,5.711,10.974,0.080,5.698,10.958,0.021,0.031,0.028,0.019,90.000,0.033,0,548,1052,108.435,0.021
2710,untitled3_green_thresh.tif:Green,4.340E-4,23.695,11.065,0.080,23.677,11.052,0.031,0.021,0.033,0.017,18.435,0.038,0,2273,1063,33.690,0.021
2711,untitled3_green_thresh.tif:Green,4.340E-4,18.427,11.198,0.059,18.417,11.188,0.021,0.021,0.024,0.024,0.000,0.029,0,1768,1074,135.000,0.021
2712,untitled3_green_thresh.tif:Green,4.340E-4,12.487,11.211,0.080,12.469,11.198,0.031,0.021,0.033,0.017,18.435,0.038,0,1197,1077,33.690,0.021
2713,untitled3_green_thresh.tif:Green,4.340E-4,32.031,11.292,0.059,32.021,11.281,0.021,0.021,0.024,0.024,0.000,0.029,0,3074,1083,135.000,0.021
2714,untitled3_green_thresh.tif:Green,4.340E-4,40.542,11.297,0.086,40.521,11.292,0.042,0.010,0.047,0.012,0.000,0.043,0,3890,1084,165.964,0.010
2715,untitled3_green_thresh.tif:Green,4.340E-4,15.648,11.388,0.080,15.635,11.375,0.021,0.031,0.033,0.017,108.435,0.038,0,1501,1092,123.690,0.021
2716,untitled3_green_thresh.tif:Green,4.340E-4,19.271,11.380,0.086,19.250,11.375,0.042,0.010,0.047,0.012,0.000,0.043,0,1848,1092,165.964,0.010
2717,untitled3_green_thresh.tif:Green,4.340E-4,37.802,11.490,0.059,37.792,11.479,0.021,0.021,0.024,0.024,0.000,0.029,0,3628,1102,135.000,0.021
2718,untitled3_green_thresh.tif:Green,4.340E-4,41.661,11.542,0.092,41.656,11.521,0.010,0.042,0.047,0.012,90.000,0.043,0,3999,1106,104.036,0.010
2719,untitled3_green_thresh.tif:Green,4.340E-4,26.547,11.557,0.088,26.531,11.542,0.031,0.031,0.030,0.019,45.000,0.038,0,2547,1111,33.690,0.028
2720,untitled3_green_thresh.tif:Green,4.340E-4,8.737,11.594,0.101,8.729,11.573,0.021,0.042,0.041,0.013,107.609,0.047,0,838,1111,116.565,0.020
2721,untitled3_green_thresh.tif:Green,4.340E-4,26.164,11.586,0.080,26.156,11.573,0.021,0.031,0.033,0.017,71.565,0.038,0,2511,1114,56.310,0.021
2722,untitled3_green_thresh.tif:Green,4.340E-4,33.607,11.586,0.080,33.594,11.573,0.021,0.031,0.033,0.017,108.435,0.038,0,3225,1111,123.690,0.021
2723,untitled3_green_thresh.tif:Green,4.340E-4,23.620,11.656,0.074,23.604,11.646,0.031,0.021,0.034,0.016,31.717,0.038,0,2266,1120,33.690,0.021
2724,untitled3_green_thresh.tif:Green,4.340E-4,40.971,11.729,0.101,40.958,11.708,0.021,0.042,0.041,0.013,107.609,0.047,0,3932,1124,116.565,0.020
2725,untitled3_green_thresh.tif:Green,4.340E-4,40.995,11.792,0.092,40.990,11.771,0.010,0.042,0.047,0.012,90.000,0.043,0,3935,1130,104.036,0.010
2726,untitled3_green_thresh.tif:Green,4.340E-4,26.828,11.865,0.092,26.823,11.844,0.010,0.042,0.047,0.012,90.000,0.043,0,2575,1137,104.036,0.010
2727,untitled3_green_thresh.tif:Green,4.340E-4,14.948,12.073,0.059,14.938,12.062,0.021,0.021,0.024,0.024,0.000,0.029,0,1434,1158,135.000,0.021
2728,untitled3_green_thresh.tif:Green,4.340E-4,4.396,12.245,0.086,4.375,12.240,0.042,0.010,0.047,0.012,0.000,0.043,0,420,1175,165.964,0.010
2729,untitled3_green_thresh.tif:Green,4.340E-4,40.469,12.260,0.059,40.458,12.250,0.021,0.021,0.024,0.024,0.000,0.029,0,3884,1176,135.000,0.021
2730,untitled3_green_thresh.tif:Green,4.340E-4,30.760,12.385,0.101,30.750,12.365,0.021,0.042,0.044,0.013,67.500,0.047,0,2952,1191,63.435,0.019
2731,untitled3_green_thresh.tif:Green,4.340E-4,33.344,12.469,0.059,33.333,12.458,0.021,0.021,0.024,0.024,0.000,0.029,0,3200,1196,135.000,0.021
2732,untitled3_green_thresh.tif:Green,4.340E-4,21.396,12.505,0.086,21.375,12.500,0.042,0.010,0.047,0.012,0.000,0.043,0,2052,1200,165.964,0.010
2733,untitled3_green_thresh.tif:Green,4.340E-4,13.964,12.552,0.092,13.958,12.531,0.010,0.042,0.047,0.012,90.000,0.043,0,1340,1203,104.036,0.010
2734,untitled3_green_thresh.tif:Green,4.340E-4,25.734,12.555,0.088,25.719,12.542,0.031,0.031,0.038,0.014,129.690,0.044,0,2469,1204,135.000,0.022
2735,untitled3_green_thresh.tif:Green,4.340E-4,25.771,12.583,0.059,25.760,12.573,0.021,0.021,0.024,0.024,0.000,0.029,0,2473,1207,135.000,0.021
2736,untitled3_green_thresh.tif:Green,4.340E-4,29.685,12.628,0.080,29.667,12.615,0.031,0.021,0.033,0.017,18.435,0.038,0,2848,1213,33.690,0.021
2737,untitled3_green_thresh.tif:Green,4.340E-4,37.052,12.641,0.086,37.031,12.635,0.042,0.010,0.047,0.012,0.000,0.043,0,3555,1213,165.964,0.010
2738,untitled3_green_thresh.tif:Green,4.340E-4,39.799,12.711,0.080,39.781,12.698,0.031,0.021,0.033,0.017,18.435,0.038,0,3819,1221,33.690,0.021
2739,untitled3_green_thresh.tif:Green,4.340E-4,17.005,12.885,0.092,17.000,12.865,0.010,0.042,0.047,0.012,90.000,0.043,0,1632,1235,104.036,0.010
2740,untitled3_green_thresh.tif:Green,4.340E-4,6.331,12.901,0.080,6.323,12.885,0.021,0.031,0.028,0.019,90.000,0.033,0,607,1237,108.435,0.021
2741,untitled3_green_thresh.tif:Green,4.340E-4,27.039,13.013,0.080,27.031,13.000,0.021,0.031,0.033,0.017,71.565,0.038,0,2595,1251,56.310,0.021
2742,untitled3_green_thresh.tif:Green,4.340E-4,5.156,13.073,0.059,5.146,13.062,0.021,0.021,0.024,0.024,0.000,0.029,0,494,1254,135.000,0.021
2743,untitled3_green_thresh.tif:Green,4.340E-4,23.130,13.219,0.092,23.125,13.198,0.010,0.042,0.047,0.012,90.000,0.043,0,2220,1267,104.036,0.010
2744,untitled3_green_thresh.tif:Green,4.340E-4,28.229,13.281,0.059,28.219,13.271,0.021,0.021,0.024,0.024,0.000,0.029,0,2709,1274,135.000,0.021
2745,untitled3_green_thresh.tif:Green,4.340E-4,15.602,13.346,0.080,15.594,13.333,0.021,0.031,0.033,0.017,71.565,0.038,0,1497,1283,56.310,0.021
2746,untitled3_green_thresh.tif:Green,4.340E-4,4.115,13.396,0.059,4.104,13.385,0.021,0.021,0.024,0.024,0.000,0.029,0,394,1285,135.000,0.021
2747,untitled3_green_thresh.tif:Green,4.340E-4,18.760,13.438,0.059,18.750,13.427,0.021,0.021,0.024,0.024,0.000,0.029,0,1800,1289,135.000,0.021
2748,untitled3_green_thresh.tif:Green,4.340E-4,27.583,13.495,0.086,27.562,13.490,0.042,0.010,0.047,0.012,0.000,0.043,0,2646,1295,165.964,0.010
2749,untitled3_green_thresh.tif:Green,4.340E-4,25.516,13.594,0.092,25.510,13.573,0.010,0.042,0.047,0.012,90.000,0.043,0,2449,1303,104.036,0.010
2750,untitled3_green_thresh.tif:Green,4.340E-4,26.177,13.797,0.086,26.156,13.792,0.042,0.010,0.047,0.012,0.000,0.043,0,2511,1324,165.964,0.010
2751,untitled3_green_thresh.tif:Green,4.340E-4,11.005,13.844,0.092,11.000,13.823,0.010,0.042,0.047,0.012,90.000,0.043,0,1056,1327,104.036,0.010
2752,untitled3_green_thresh.tif:Green,4.340E-4,13.188,13.891,0.080,13.177,13.875,0.021,0.031,0.034,0.016,58.283,0.038,0,1265,1335,56.310,0.021
2753,untitled3_green_thresh.tif:Green,4.340E-4,25.792,13.917,0.059,25.781,13.906,0.021,0.021,0.024,0.024,0.000,0.029,0,2475,1335,135.000,0.021
2754,untitled3_green_thresh.tif:Green,4.340E-4,16.625,14.047,0.086,16.604,14.042,0.042,0.010,0.047,0.012,0.000,0.043,0,1594,1348,165.964,0.010
2755,untitled3_green_thresh.tif:Green,4.340E-4,11.885,14.104,0.059,11.875,14.094,0.021,0.021,0.024,0.024,0.000,0.029,0,1140,1353,135.000,0.021
2756,untitled3_green_thresh.tif:Green,4.340E-4,10.188,14.141,0.080,10.177,14.125,0.021,0.031,0.034,0.016,58.283,0.038,0,977,1359,56.310,0.021
2757,untitled3_green_thresh.tif:Green,4.340E-4,24.396,14.245,0.086,24.375,14.240,0.042,0.010,0.047,0.012,0.000,0.043,0,2340,1367,165.964,0.010
2758,untitled3_green_thresh.tif:Green,4.340E-4,24.669,14.253,0.080,24.656,14.240,0.021,0.031,0.033,0.017,108.435,0.038,0,2367,1367,123.690,0.021
2759,untitled3_green_thresh.tif:Green,4.340E-4,17.724,14.312,0.092,17.719,14.292,0.010,0.042,0.047,0.012,90.000,0.043,0,1701,1372,104.036,0.010
2760,untitled3_green_thresh.tif:Green,4.340E-4,17.307,14.315,0.074,17.292,14.302,0.031,0.021,0.028,0.019,0.000,0.033,0,1660,1374,161.565,0.021
2761,untitled3_green_thresh.tif:Green,4.340E-4,16.396,14.323,0.059,16.385,14.312,0.021,0.021,0.024,0.024,0.000,0.029,0,1573,1374,135.000,0.021
2762,untitled3_green_thresh.tif:Green,4.340E-4,19.880,14.375,0.092,19.875,14.354,0.010,0.042,0.047,0.012,90.000,0.043,0,1908,1378,104.036,0.010
2763,untitled3_green_thresh.tif:Green,4.340E-4,18.156,14.438,0.059,18.146,14.427,0.021,0.021,0.024,0.024,0.000,0.029,0,1742,1385,135.000,0.021
2764,untitled3_green_thresh.tif:Green,4.340E-4,39.440,14.435,0.074,39.427,14.427,0.031,0.021,0.033,0.017,18.435,0.038,0,3785,1387,33.690,0.021
2765,untitled3_green_thresh.tif:Green,4.340E-4,18.260,14.469,0.059,18.250,14.458,0.021,0.021,0.024,0.024,0.000,0.029,0,1752,1388,135.000,0.021
2766,untitled3_green_thresh.tif:Green,4.340E-4,31.753,14.508,0.074,31.740,14.500,0.031,0.021,0.033,0.017,18.435,0.038,0,3047,1394,33.690,0.021
2767,untitled3_green_thresh.tif:Green,4.340E-4,37.227,14.544,0.080,37.208,14.531,0.031,0.021,0.033,0.017,18.435,0.038,0,3572,1397,33.690,0.021
2768,untitled3_green_thresh.tif:Green,4.340E-4,4.115,14.562,0.059,4.104,14.552,0.021,0.021,0.024,0.024,0.000,0.029,0,394,1397,135.000,0.021
2769,untitled3_green_thresh.tif:Green,4.340E-4,23.453,14.635,0.092,23.448,14.615,0.010,0.042,0.047,0.012,90.000,0.043,0,2251,1403,104.036,0.010
2770,untitled3_green_thresh.tif:Green,4.340E-4,24.760,14.630,0.086,24.740,14.625,0.042,0.010,0.047,0.012,0.000,0.043,0,2375,1404,165.964,0.010
2771,untitled3_green_thresh.tif:Green,4.340E-4,26.310,14.732,0.080,26.302,14.719,0.021,0.031,0.033,0.017,71.565,0.038,0,2525,1416,56.310,0.021
2772,untitled3_green_thresh.tif:Green,4.340E-4,29.841,14.732,0.080,29.833,14.719,0.021,0.031,0.033,0.017,71.565,0.038,0,2864,1416,56.310,0.021
2773,untitled3_green_thresh.tif:Green,4.340E-4,32.302,14.792,0.059,32.292,14.781,0.021,0.021,0.024,0.024,0.000,0.029,0,3100,1419,135.000,0.021
2774,untitled3_green_thresh.tif:Green,4.340E-4,9.755,14.862,0.088,9.740,14.844,0.031,0.031,0.038,0.014,129.690,0.044,0,935,1425,135.000,0.022
2775,untitled3_green_thresh.tif:Green,4.340E-4,18.659,15.003,0.080,18.646,14.990,0.031,0.021,0.033,0.017,161.565,0.038,0,1790,1439,146.310,0.021
2776,untitled3_green_thresh.tif:Green,4.340E-4,19.552,15.031,0.059,19.542,15.021,0.021,0.021,0.024,0.024,0.000,0.029,0,1876,1442,135.000,0.021
2777,untitled3_green_thresh.tif:Green,4.340E-4,37.505,15.146,0.074,37.490,15.135,0.031,0.021,0.034,0.016,148.283,0.038,0,3599,1453,146.310,0.021
2778,untitled3_green_thresh.tif:Green,4.340E-4,37.534,15.180,0.080,37.521,15.167,0.021,0.031,0.033,0.017,108.435,0.038,0,3602,1456,123.690,0.021
2779,untitled3_green_thresh.tif:Green,4.340E-4,22.979,15.208,0.059,22.969,15.198,0.021,0.021,0.024,0.024,0.000,0.029,0,2205,1459,135.000,0.021
2780,untitled3_green_thresh.tif:Green,4.340E-4,23.667,15.219,0.059,23.656,15.208,0.021,0.021,0.024,0.024,0.000,0.029,0,2271,1460,135.000,0.021
2781,untitled3_green_thresh.tif:Green,4.340E-4,20.034,15.289,0.080,20.021,15.271,0.021,0.031,0.033,0.017,71.565,0.038,0,1922,1469,56.310,0.021
2782,untitled3_green_thresh.tif:Green,4.340E-4,8.677,15.323,0.059,8.667,15.312,0.021,0.021,0.024,0.024,0.000,0.029,0,832,1470,135.000,0.021
2783,untitled3_green_thresh.tif:Green,4.340E-4,20.065,15.326,0.080,20.052,15.312,0.021,0.031,0.033,0.017,108.435,0.038,0,1925,1470,123.690,0.021
2784,untitled3_green_thresh.tif:Green,4.340E-4,20.698,15.438,0.059,20.688,15.427,0.021,0.021,0.024,0.024,0.000,0.029,0,1986,1481,135.000,0.021
2785,untitled3_green_thresh.tif:Green,4.340E-4,23.357,15.497,0.074,23.344,15.490,0.031,0.021,0.033,0.017,18.435,0.038,0,2241,1489,33.690,0.021
2786,untitled3_green_thresh.tif:Green,4.340E-4,25.656,15.615,0.059,25.646,15.604,0.021,0.021,0.024,0.024,0.000,0.029,0,2462,1498,135.000,0.021
2787,untitled3_green_thresh.tif:Green,4.340E-4,4.768,15.628,0.080,4.760,15.615,0.021,0.031,0.033,0.017,71.565,0.038,0,457,1502,56.310,0.021
2788,untitled3_green_thresh.tif:Green,4.340E-4,5.555,15.703,0.080,5.542,15.688,0.021,0.031,0.028,0.019,90.000,0.033,0,533,1506,108.435,0.021
2789,untitled3_green_thresh.tif:Green,4.340E-4,0.122,15.737,0.080,0.115,15.719,0.021,0.031,0.033,0.017,108.435,0.038,0,11,1509,123.690,0.021
